id,row_id,status,job,kids,city,country,salary,marital_status,timestamp
208,3,unemployed,project leader,2,bern,switzerland,4000,split up,1
208,4,quiet,team leader,2,moscow,russia,5000,split up,1
208,5,working,junior engineer,0,moscow,russia,1000,free,0
208,6,discharged,project leader,2,tokyo,japan,4000,widow,1
208,7,pulled out,team leader,3,seoul,south korea,4000,widow,1
208,8,resigned,senior engineer,3,tokyo,japan,3000,split up,1
208,9,defunct,ceo,5,moscow,russia,10000,paired,2
209,0,dead,director,4,bern,switzerland,6000,paired,2
209,1,pulled out,project leader,3,tokyo,japan,4000,split up,1
209,2,removed,project leader,2,bern,switzerland,5000,split up,1
209,3,pensioned off,senior database administrator,2,london,england,3000,divorced,1
209,4,working,hardware engineer,0,singapour,singapur,1000,individual,0
209,5,defunct,ceo,4,singapour,singapur,6000,matrimonial,2
210,0,quiet,senior database administrator,2,seattle,us,3000,divorced,1
210,1,fallen,ceo,4,Shenzhen,china,8000,espoused,2
210,2,running,programmer,0,berlin,germany,2000,solitary,0
210,3,passed,director,5,berlin,germany,8000,mated,2
210,4,retired,project leader,3,singapour,singapur,3000,widow,1
211,0,laboring,web developer,0,london,england,500,only,0
211,1,defunct,mis director,4,moscow,russia,6000,matrimonial,2
211,2,unemployed,information technology manager,2,london,england,5000,split up,1
211,3,defunct,director,5,seattle,us,9000,attached,2
211,4,fallen,chief information officer,5,moscow,russia,6000,espoused,2
211,5,departed,chief technical officer,5,london,england,6000,paired,2
211,6,departed,director,4,n/a,n/a,9000,attached,2
212,0,passed away,director,5,Shenzhen,china,7000,united,2
212,1,laboring,hardware engineer,0,london,england,2000,unaccompanied,0
212,2,removed,network architect,3,n/a,n/a,5000,apart,1
212,3,unemployed,senior engineer,2,london,england,5000,divorced,1
212,4,quiet,senior database administrator,2,n/a,n/a,5000,detached,1
212,5,departed,director,5,berlin,germany,10000,married,2
212,6,removed,senior database administrator,2,Shenzhen,china,3000,divorced,1
212,7,passed away,director,5,singapour,singapur,7000,engaged,2
212,8,fallen,chief information officer,5,bern,switzerland,9000,espoused,2
212,9,discharged,project leader,3,moscow,russia,5000,seperated,1
212,10,pensioned,senior database administrator,2,Shenzhen,china,5000,widow,1
213,0,quiet,senior database administrator,3,london,england,4000,divorced,1
213,1,deceased,ceo,4,singapour,singapur,9000,attached,2
213,2,defunct,ceo,4,n/a,n/a,8000,mated,2
213,3,deceased,mis director,4,moscow,russia,10000,united,2
213,4,pensioned off,network architect,2,bern,switzerland,5000,divorced,1
213,5,discharged,project leader,3,Shenzhen,china,5000,split up,1
213,6,pulled out,network architect,2,london,england,4000,split up,1
214,0,involved,web developer,0,moscow,russia,500,sole,0
214,1,operating,network engineer,0,Shenzhen,china,1000,sole,0
214,2,pensioned,project leader,3,seattle,us,3000,split up,1
214,3,unemployed,project leader,3,berlin,germany,5000,seperated,1
214,4,quiet,project leader,3,seoul,south korea,5000,divorced,1
214,5,dead,mis director,5,bern,switzerland,7000,engaged,2
214,6,passed away,chief information officer,4,seattle,us,10000,married,2
215,0,fallen,chief technical officer,4,n/a,n/a,10000,united,2
215,1,finished,ceo,4,moscow,russia,10000,united,2
215,2,operating,network engineer,0,moscow,russia,500,unaccompanied,0
215,3,finished,ceo,4,seoul,south korea,9000,matrimonial,2
215,4,finished,information technology director,4,seoul,south korea,10000,matrimonial,2
216,0,pulled out,project leader,2,tokyo,japan,4000,detached,1
216,1,quiet,team leader,2,seoul,south korea,3000,detached,1
216,2,in retirement,senior database administrator,3,tokyo,japan,4000,widow,1
216,3,dead,mis director,4,seoul,south korea,8000,united,2
216,4,passed,director,4,seoul,south korea,8000,matrimonial,2
216,5,running,network engineer,0,seattle,us,1000,sole,0
216,6,dead,cio,5,seoul,south korea,9000,espoused,2
217,0,removed,project leader,2,singapour,singapur,5000,detached,1
217,1,removed,project leader,2,moscow,russia,3000,split up,1
217,2,expire,chief information officer,5,berlin,germany,8000,attached,2
217,3,employed,database administrator,0,tokyo,japan,500,individual,0
217,4,pensioned off,network architect,2,seoul,south korea,3000,split up,1
218,0,employed,programmer,0,n/a,n/a,500,single,0
218,1,deceased,cio,5,seattle,us,6000,attached,2
218,2,pulled out,project leader,3,n/a,n/a,5000,widow,1
218,3,involved,web designer,0,moscow,russia,1000,bachelor,0
218,4,laboring,junior sofware developer,0,seattle,us,2000,single,0
218,5,unemployed,team leader,3,moscow,russia,3000,widow,1
218,6,retired,team leader,3,bern,switzerland,4000,seperated,1
218,7,operating,database administrator,0,Shenzhen,china,500,unattached,0
218,8,departed,chief information officer,5,Shenzhen,china,10000,espoused,2
218,9,withdrawn,project leader,2,london,england,5000,divorced,1
218,10,active,web master,0,bern,switzerland,1000,unattached,0
218,11,finished,chief technical officer,5,seoul,south korea,7000,united,2
219,0,deceased,mis director,5,moscow,russia,7000,mated,2
219,1,removed,information technology manager,2,n/a,n/a,3000,detached,1
219,2,pulled out,information technology manager,3,n/a,n/a,5000,detached,1
219,3,unemployed,senior manager,2,moscow,russia,5000,divorced,1
219,4,resigned,project leader,2,seattle,us,5000,seperated,1
219,5,employed,hardware engineer,0,london,england,500,single,0
219,6,occupied,web master,0,bern,switzerland,500,bachelor,0
219,7,departed,chief information officer,5,n/a,n/a,8000,engaged,2
219,8,involved,hardware engineer,0,seoul,south korea,2000,bachelor,0
219,9,pulled out,team leader,2,tokyo,japan,4000,divorced,1
220,0,retired,project leader,2,berlin,germany,4000,divorced,1
220,1,laboring,hardware engineer,0,berlin,germany,500,individual,0
220,2,defunct,chief information officer,4,london,england,6000,engaged,2
220,3,removed,team leader,2,tokyo,japan,5000,detached,1
220,4,unemployed,team leader,3,london,england,3000,apart,1
220,5,in retirement,team leader,3,london,england,5000,seperated,1
220,6,dead,mis director,5,tokyo,japan,8000,paired,2
220,7,pensioned off,project leader,2,berlin,germany,3000,detached,1
220,8,running,analyst,0,london,england,2000,sole,0
221,0,occupied,web developer,0,london,england,1000,unaccompanied,0
221,1,withdrawn,network architect,3,n/a,n/a,4000,widow,1
221,2,active,hardware engineer,0,tokyo,japan,2000,solitary,0
221,3,unemployed,project leader,3,moscow,russia,4000,divorced,1
221,4,involved,web designer,0,berlin,germany,500,unaccompanied,0
221,5,gone,information technology director,5,moscow,russia,10000,bonded,2
221,6,fallen,information technology director,5,Shenzhen,china,8000,bonded,2
221,7,fallen,information technology director,5,seattle,us,9000,espoused,2
221,8,gone,ceo,4,moscow,russia,6000,engaged,2
221,9,defunct,director,4,seoul,south korea,10000,paired,2
221,10,working,junior sofware developer,0,berlin,germany,1000,sole,0
222,0,occupied,network engineer,0,bern,switzerland,1000,solitary,0
222,1,withdrawn,project leader,2,tokyo,japan,4000,widow,1
222,2,quiet,senior manager,3,bern,switzerland,4000,seperated,1
222,3,pulled out,network architect,2,singapour,singapur,4000,detached,1
222,4,retired,network architect,2,singapour,singapur,3000,split up,1
222,5,unemployed,project leader,3,berlin,germany,4000,widow,1
222,6,running,web master,0,singapour,singapur,2000,solitary,0
222,7,working,junior sofware developer,0,n/a,n/a,500,bachelor,0
223,0,fallen,chief technical officer,5,seattle,us,6000,engaged,2
223,1,passed,chief information officer,5,london,england,10000,matrimonial,2
223,2,occupied,hardware engineer,0,tokyo,japan,1000,individual,0
223,3,removed,senior database administrator,3,moscow,russia,5000,split up,1
223,4,retired,project leader,2,tokyo,japan,3000,split up,1
223,5,expire,director,4,tokyo,japan,6000,paired,2
223,6,withdrawn,project leader,2,moscow,russia,4000,divorced,1
223,7,dead,chief technical officer,4,singapour,singapur,10000,espoused,2
223,8,pensioned,project leader,2,singapour,singapur,5000,divorced,1
223,9,occupied,web developer,0,bern,switzerland,500,bachelor,0
223,10,pensioned,senior engineer,3,bern,switzerland,4000,split up,1
223,11,fallen,ceo,5,tokyo,japan,10000,engaged,2
224,0,departed,chief information officer,5,seattle,us,7000,engaged,2
224,1,running,junior sofware developer,0,london,england,1000,single,0
224,2,employed,security specialist,0,london,england,2000,free,0
224,3,discharged,project leader,2,london,england,4000,split up,1
224,4,expire,chief information officer,5,berlin,germany,9000,united,2
224,5,operating,hardware engineer,0,singapour,singapur,2000,sole,0
224,6,retired,information technology manager,3,n/a,n/a,5000,split up,1
224,7,fallen,cio,5,bern,switzerland,6000,espoused,2
224,8,employed,security specialist,0,singapour,singapur,2000,bachelor,0
224,9,gone,director,4,seoul,south korea,7000,matrimonial,2
224,10,pulled out,team leader,3,berlin,germany,3000,widow,1
224,11,working,web developer,0,bern,switzerland,500,single,0
225,0,discharged,network architect,3,bern,switzerland,5000,seperated,1
225,1,quiet,project leader,3,bern,switzerland,3000,apart,1
225,2,departed,chief technical officer,4,moscow,russia,9000,attached,2
225,3,operating,programmer,0,berlin,germany,1000,unaccompanied,0
225,4,pensioned off,project leader,2,moscow,russia,4000,split up,1
225,5,active,junior engineer,0,seattle,us,1000,only,0
225,6,operating,programmer,0,london,england,1000,free,0
225,7,operating,software programmer,0,moscow,russia,1000,individual,0
225,8,in retirement,team leader,3,singapour,singapur,3000,divorced,1
225,9,involved,junior engineer,0,seoul,south korea,500,single,0
225,10,finished,mis director,4,singapour,singapur,9000,attached,2
225,11,removed,senior engineer,3,tokyo,japan,5000,divorced,1
226,0,passed away,chief technical officer,4,tokyo,japan,6000,attached,2
226,1,withdrawn,senior engineer,2,moscow,russia,3000,apart,1
226,2,fallen,chief information officer,5,singapour,singapur,10000,matrimonial,2
226,3,employed,analyst,0,seattle,us,1000,unaccompanied,0
226,4,laboring,junior sofware developer,0,Shenzhen,china,500,individual,0
226,5,involved,hardware engineer,0,moscow,russia,1000,only,0
226,6,gone,chief information officer,4,bern,switzerland,6000,paired,2
226,7,defunct,chief technical officer,5,singapour,singapur,7000,paired,2
226,8,quiet,senior engineer,2,bern,switzerland,4000,divorced,1
226,9,withdrawn,network architect,2,bern,switzerland,4000,detached,1
227,0,gone,mis director,4,bern,switzerland,9000,married,2
227,1,gone,cio,5,moscow,russia,8000,bonded,2
227,2,passed,ceo,4,berlin,germany,9000,united,2
227,3,unemployed,senior manager,2,Shenzhen,china,3000,seperated,1
227,4,working,security specialist,0,singapour,singapur,2000,unattached,0
227,5,active,web developer,0,n/a,n/a,1000,unattached,0
227,6,in retirement,senior database administrator,2,seoul,south korea,4000,apart,1
227,7,pulled out,team leader,2,moscow,russia,3000,apart,1
227,8,occupied,network engineer,0,bern,switzerland,1000,individual,0
227,9,involved,junior sofware developer,0,seoul,south korea,1000,solitary,0
227,10,pensioned off,senior database administrator,2,berlin,germany,3000,seperated,1
227,11,active,security specialist,0,seattle,us,2000,unaccompanied,0
228,0,unemployed,senior manager,2,bern,switzerland,4000,split up,1
228,1,involved,junior engineer,0,seattle,us,1000,single,0
228,2,deceased,information technology director,4,seoul,south korea,6000,espoused,2
228,3,finished,chief information officer,5,moscow,russia,6000,married,2
228,4,operating,web designer,0,Shenzhen,china,1000,solitary,0
228,5,working,security specialist,0,n/a,n/a,2000,unaccompanied,0
228,6,working,network engineer,0,berlin,germany,500,only,0
228,7,defunct,cio,4,tokyo,japan,9000,mated,2
228,8,deceased,information technology director,5,Shenzhen,china,9000,attached,2
229,0,pensioned off,senior engineer,2,seattle,us,4000,split up,1
229,1,active,junior sofware developer,0,n/a,n/a,500,solitary,0
229,2,fallen,chief technical officer,5,n/a,n/a,7000,engaged,2
229,3,passed away,information technology director,5,london,england,6000,bonded,2
229,4,removed,network architect,3,london,england,5000,detached,1
229,5,passed away,director,4,Shenzhen,china,9000,united,2
229,6,removed,senior engineer,3,n/a,n/a,5000,divorced,1
229,7,defunct,director,5,Shenzhen,china,9000,espoused,2
229,8,unemployed,senior manager,2,berlin,germany,3000,divorced,1
229,9,operating,web developer,0,n/a,n/a,1000,single,0
229,10,in retirement,project leader,3,berlin,germany,3000,detached,1
230,0,running,junior sofware developer,0,bern,switzerland,500,single,0
230,1,pensioned,network architect,3,moscow,russia,3000,detached,1
230,2,expire,cio,5,moscow,russia,9000,matrimonial,2
230,3,passed away,chief information officer,4,seattle,us,8000,united,2
230,4,operating,web master,0,seattle,us,1000,unattached,0
230,5,running,web designer,0,seattle,us,500,single,0
230,6,finished,information technology director,4,bern,switzerland,6000,mated,2
230,7,running,security specialist,0,bern,switzerland,500,unattached,0
230,8,involved,software programmer,0,berlin,germany,1000,bachelor,0
230,9,unemployed,senior engineer,2,bern,switzerland,4000,detached,1
230,10,deceased,ceo,5,london,england,6000,mated,2
231,0,pensioned,senior manager,2,bern,switzerland,3000,apart,1
231,1,in retirement,information technology manager,3,Shenzhen,china,3000,detached,1
231,2,pensioned,project leader,3,seoul,south korea,5000,seperated,1
231,3,running,analyst,0,singapour,singapur,2000,individual,0
231,4,fallen,mis director,5,london,england,6000,united,2
231,5,passed away,director,5,moscow,russia,6000,mated,2
231,6,in retirement,project leader,2,bern,switzerland,4000,widow,1
231,7,occupied,web master,0,singapour,singapur,500,solitary,0
231,8,running,hardware engineer,0,tokyo,japan,2000,free,0
232,0,expire,chief information officer,5,bern,switzerland,7000,attached,2
232,1,laboring,network engineer,0,bern,switzerland,500,solitary,0
232,2,passed away,chief information officer,5,bern,switzerland,10000,united,2
232,3,involved,network engineer,0,Shenzhen,china,1000,bachelor,0
232,4,working,network engineer,0,berlin,germany,1000,unaccompanied,0
232,5,pensioned off,senior database administrator,2,london,england,5000,split up,1
232,6,withdrawn,network architect,2,london,england,5000,apart,1
232,7,gone,mis director,5,singapour,singapur,8000,bonded,2
232,8,pensioned,project leader,3,bern,switzerland,3000,split up,1
232,9,finished,chief information officer,5,bern,switzerland,7000,bonded,2
232,10,working,junior sofware developer,0,bern,switzerland,2000,solitary,0
233,0,unemployed,network architect,2,london,england,4000,detached,1
233,1,resigned,project leader,3,n/a,n/a,4000,widow,1
233,2,discharged,senior engineer,2,n/a,n/a,5000,widow,1
233,3,finished,ceo,5,tokyo,japan,7000,engaged,2
233,4,unemployed,team leader,2,seattle,us,5000,detached,1
233,5,pulled out,team leader,2,berlin,germany,5000,split up,1
233,6,defunct,mis director,4,london,england,7000,espoused,2
233,7,passed,information technology director,4,berlin,germany,6000,mated,2
233,8,active,junior sofware developer,0,singapour,singapur,2000,free,0
233,9,gone,chief technical officer,4,london,england,7000,paired,2
234,0,finished,information technology director,5,berlin,germany,7000,married,2
234,1,discharged,team leader,2,berlin,germany,4000,widow,1
234,2,active,database administrator,0,berlin,germany,2000,unattached,0
234,3,active,web developer,0,tokyo,japan,1000,single,0
234,4,gone,cio,5,seattle,us,7000,attached,2
234,5,passed,ceo,4,Shenzhen,china,6000,bonded,2
234,6,in retirement,senior engineer,3,seattle,us,4000,apart,1
234,7,laboring,web master,0,Shenzhen,china,500,single,0
234,8,employed,hardware engineer,0,seattle,us,500,unaccompanied,0
